Section ID;SECTION NAME;LABEL 1;LABEL 2;ITEM TEXT;NO.OF.USES;NOTES;CURRENT CORE;ALL REPEATS;REL.REPEATS
16;R6 Democracy;pplvdmi;E34;How important do you think it is for democracy in general that those who hold extreme political views are prevented from expressing them openly? ;0;;;1;1
16;R6 Democracy;pplvdmc;E35;Using this card, to what extent do you think those who hold extreme political views in [country] today are prevented from  expressing them openly?;0;;;1;1
16;R6 Democracy;chpldm;E36;Which one of the statements describes what you think is best for democracy in general?... The government should change its planned policies in response to what most people think?;1;;;1;1
16;R6 Democracy;chpldmi;E37;How important do you think it is for democracy in general that the government changes its planned policies in response to what most people think? ;1;;;1;1
16;R6 Democracy;chpldmc;E38;Please tell me how often you think the government in [country] today changes its planned policies in response to what most people think?;4;;;1;1
16;R6 Democracy;stpldmi;E39;How important do you think it is for democracy in general that the government sticks to its planned policies regardless of what most people think? ;1;;;1;1
16;R6 Democracy;stpldmc;E40;Please tell me how often you think the government in [country] today sticks to its planned policies regardless of what most people think?;1;;;1;1
16;R6 Democracy;gvspcdm;E41;"The government in some countries is formed by  a single party; in other countries by two or more parties in coalition. Which option on this card describes what you think is best for democracy in general? ";0;;;1;1
16;R6 Democracy;gvspdmi;E42;How important do you think it is for democracy in general that the government is formed by a single party? ;0;;;1;1
16;R6 Democracy;gvspdmc;E43;Please tell me how often you think the government in [country] is formed by a single party?;0;;;1;1
16;R6 Democracy;gvcodmi;E44;How important do you think it is for democracy in general that  the government is formed by two or more parties in coalition? ;0;;;1;1
16;R6 Democracy;gvcodmc;E45;Please tell me how often you think the government in [country] is formed by two or more parties in coalition?;0;;;1;1
